Name,Acronyms,Address,Founded,Motto,WorldRank,CountryRank,Tel,Fax
Butler University,, 4600 Sunset Avenue Indianapolis  46208 Indiana,1855,"Education, Research, Service",1090,429, +1 (317) 940 8000, +1 (317) 940 9930
Buxoro Davlat Universiteti,BuxDU, 11 Muhammad Iqbal Street Bukhara  705000 Bukhara,1930,None,6521,8, +998 (65) 223 2317, +998 (65) 223 2310
Buxoro muhandislik-texnologiya instituti,BuxMTI, 15 K. Murtazoev Street Bukhara   Bukhara,1977,None,10967,53, +998 (595) 604 4470,998
C.D.A. College,CDA," 2 Evagorou Avenue, Eleftherias Square, PO Box 21972 Nicosia  1515 Nicosia",1976,None,11694,40, +357 (22) 661 104, +357 (22) 671 387
C.U. Shah University,CU," Kothariya Village, Surendranagar - Ahmedabad Highway, University Road Wadhwan  363 030 Gujarat",2013,Excellence in quality education for all,11441,811, +91 (2752) 247 711, +91 (2752) 247 712
Cabarrus College of Health Sciences,, 401 Medical Park Drive Concord  28025-3959 North Carolina,1942,None,Un,Un, +1 (704) 403 1555,1
Cabrini University,, 610 King of Prussia Road Radnor  19087-3698 Pennsylvania,1957,Beneficium Supra Seipsum,3298,1203, +1 (610) 902 8100, +1 (610) 902 8309
Çag Üniversitesi,," Adana-Mersin D 400 Karayolu Üzeri, Yenice-Tarsus Yenice  33800 Mersin",1997,None,5158,109, +90 (324) 651 4800, +90 (324) 651 4811
Cagayan State University,CSU," Bagay Road, Caritan Sur Tuguegarao City  3500 Cagayan Valley",1978,Ad Optimum Educans,10154,96, +63 (78) 844 0098, +63 (78) 844 4119
Cairn University,CU, 200 Manor Avenue Langhorne  19047-2990 Pennsylvania,1913,Life's Calling. Answer,4712,1511, +1 (215) 752 5800, +1 (215) 702 4248
Cairo University,CU, 5th Ahmed Zewail st. (Tharwat st.) - Dokki Giza  12613 Giza,1908,None,1045,2, +20 (2) 3335 5356, +20 (2) 568 8884
Caldwell University,, 120 Bloomfield Avenue Caldwell  07006-6195 New Jersey,1939,Sapientia et Scientia,3236,1179, +1 (973) 618 3000, +1 (973) 618 3600
Caleb University,, Ikorodu Imota   Lagos,2007,For God and Humanity,10315,87, +234 (1) 291 0684,234
California Baptist University,CBU, 8432 Magnolia Avenue Riverside  92504-3297 California,1950,Live Your Purpose,2143,830, +1 (877) 228 3615, +1 (951) 3434572
California College of the Arts,CCA, 1111 8th Street San Francisco  94107-2247 California,1907,None,1506,577, +1 (800) 447 1278, +1 (415) 7039539
California Institute of Integral Studies,CIIS, 1453 Mission Street San Francisco  94103-2557 California,1968,None,1571,608, +1 (415) 575 6100, +1 (415) 575 1263
California Institute of Technology,Caltech, 1200 E California Boulevard Pasadena  91125 California,1891,The Truth Shall Make You Free. (John 8:32),59,46, +1 (626) 395 6811, +1 (626) 795 1547
California Institute of the Arts,CalArts, 24700 West Mcbean Parkway Valencia  91355-2397 California,1961,No information in advance of need,1312,512, +1 (661) 255 1050, +1 (661) 253 7712
California Lutheran University,CLU/Cal Lutheran, 60 West Olsen Road Thousand Oaks  91360-2787 California,1959,"Love of Christ, Truth and Freedom",1410,546, +1 (805) 492 2411, +1 (805) 493 3114
"California Polytechnic State University, San Luis Obispo",Cal Poly, 1 Grand Avenue San Luis Obispo  93407-1111 California,1901,Discere Faciendo,353,156, +1 (805) 756 1111, +1 (805) 756 5400
"California State Polytechnic University, Pomona",Cal Poly Pomona, 3801 West Temple Avenue Pomona  91768 California,1938,Instrumentum Disciplinae,501,205, +1 (909) 869 7659, +1 (909) 869 4395
California State University Channel Islands,CSU Channel Islands, One University Drive Camarillo  93012 California,2002,None,1669,642, +1 (805) 437 8400, +1 (805) 437 2717
California State University Maritime Academy,CAL MARITIME, 200 Maritime Academy Drive Vallejo  94590-8181 California,1929,Laborare Pugnare Parati Sumus,2690,1013, +1 (707) 654 1000, +1 (707) 654 1001
California State University San Marcos,CSUSM, 333 S Twin Oaks Valley Road San Marcos  92096-0001 California,1989,None,903,357, +1 (760) 750 4000, +1 (760) 750 3150
"California State University, Bakersfield",CSU Bakersfield, 9001 Stockdale Highway Bakersfield  93311-1099 California,1965,"Inspiring Excellence, Transforming Lives",1732,665, +1 (661) 654 2782, +1 (661) 654 6950
"California State University, Chico",CSU Chico, 400 West 1st Street Chico  95929-0150 California,1887,Today Decides Tomorrow,511,210, +1 (530) 898 4636, +1 (530) 898 6889
"California State University, Dominguez Hills",CSUDH, 1000 East Victoria Street Carson  90747-0005 California,1960,"Once a toro, always a toro",942,374, +1 (310) 243 3696, +1 (310) 516 3302
"California State University, East Bay",CSUEB, 25800 Carlos Bee Boulevard Hayward  94542-3011 California,1957,Per Aspera ad Astra,1080,422, +1 (510) 885 3000, +1 (510) 885 2325
"California State University, Fresno",Fresno State, 5241 North Maple Avenue Fresno  93740 California,1911,Lucem Accipe Ut Reddas,776,298, +1 (559) 278 4240, +1 (559) 278 8340
"California State University, Fullerton",CSUF, 800 North State College Boulevard Fullerton  92831-3599 California,1957,Vox Veritas Vita,349,155, +1 (657) 278 2011, +1 (714) 278 7238
"California State University, Long Beach",CSULB, 1250 Bellflower Boulevard Long Beach  90840-0115 California,1949,Vox Veritas Vita,309,138, +1 (562) 985 4111, +1 (562) 985 8887
"California State University, Los Angeles",CSULA, 5151 State University Drive Los Angeles  90032-8506 California,1947,Vox Veritas Vita,854,337, +1 (323) 343 3000, +1 (323) 343 6424
"California State University, Monterey Bay",CSUMB, 100 Campus Center Seaside  93955-8001 California,1994,None,1336,522, +1 (831) 582 3000, +1 (831) 582 3558
"California State University, Northridge",CSUN, 18111 Nordhoff Street Northridge  91330-8230 California,1958,Vox Veritas Vita,197,110, +1 (818) 677 1200, +1 (818) 677 3766
"California State University, Sacramento",CSUS, 6000 J Street Sacramento  95819-2694 California,1947,Leadership Begins Here,510,209, +1 (916) 278 6011, +1 (916) 278 6853
"California State University, San Bernardino",CSUSB, 5500 University Parkway San Bernardino  92407-2397 California,1960,"Come Here, Go Anywhere",697,271, +1 (909) 537 5000, +1 (909) 537 7015
"California State University, Stanislaus",CSU Stanislaus, One University Circle Turlock  95382-0299 California,1960,Engaging - Empowering - Transforming,1014,398, +1 (209) 667 3122, +1 (209) 664 7074
California University of Pennsylvania,CUP, 250 University Avenue California  15419-1394 Pennsylvania,1852,"Integrity, Civility, Responsibility",2520,952, +1 (724) 938 4000, +1 (724) 938 1500
California Western School of Law,CWSL, 225 Cedar Street San Diego  92101-3046 California,1924,None,3269,1194, +1 (619) 239 0391, +1 (619) 696 9999
Calumet College of St. Joseph,CCSJ, 2400 New York Avenue Whiting  46394 Indiana,1951,None,4618,1504, +1 (219) 473 7770, +1 (219) 473 4259
Calvary University,, 15800 Calvary Road Kansas City  64147-1341 Missouri,1932,Live According to the Biblical Worldview and Serve,6723,1684, +1 (816) 322 0110, +1 (816) 331 4474
Calvin University,," 142-12 Mabung-ri, Guseong-eup Yongin  449-912 Gyeonggi",1997,None,11610,169, +82 (31) 284 4752, +82 (31) 284 4588
Calvin University,CU, 3201 Burton Street SE Grand Rapids  49546 Michigan,1876,"Cor meum tibi offero Dominie, prompte et sincere",529,218, +1 (616) 526 6000, +1 (616) 526 6777
Camarines Norte State College,CNSC," Froilan Pimentel Avenue, Barangay 2 Daet  4600 Bicol Region",1992,ONE CNSC ONward to Excellence,12044,185, +63 (54) 721 4496, +63 (54) 721 3906
Camarines Sur Polytechnic Colleges,CSPC, San Miguel Nabua  4434 Camarines Sur,1983,None,10817,120, +63 (54) 288 4421-23, +63 (54) 288 4425
Cambodia University for Specialties,CUS," 43, St. 231, Khan Toulkork Phnom Penh   Phnom Penh",2002,None,12179,33, +855 (23) 881 415, +855 (23) 880 727
Cambodian Mekong University,CMU," 9B, Street 271, Sangkat Tek Thla, Khan Russey Keo Phnom Penh  12102 Phnom Penh",2003,The university that cares for the value of education,9807,11, +855 (23) 882 211, +855 (12) 809 191
Cambridge College,CC, 500 Rutherford Avenue Boston  02129 Massachusetts,1971,For working adults,1964,749, +1 (800) 877 4723, +1 (617) 349 3558
CamEd Business School,CamEd," 64, Street 108 Phnom Penh   Phnom Penh",2003,None,10804,22, +855 (23) 986 522,855
Cameron University,CU, 2800 West Gore Boulevard Lawton  73505-6377 Oklahoma,1908,Every Student. Every Story.,2540,964, +1 (580) 581 2200, +1 (580) 581 5514
Campbell University,CU, 143 Main Street Buies Creek  27506 North Carolina,1887,Ad Astra per Aspera,1675,645, +1 (910) 893 1200, +1 (910) 893 1288
Campbellsville University,CU, 1 University Drive Campbellsville  42718-2799 Kentucky,1906,Find your Calling,2951,1090, +1 (270) 789 5000, +1 (270) 789 5071
Campion College at the University of Regina,, 3737 Wascana Parkway Regina  S4S 0A2 Saskatchewan,1917,None,8406,101, +1 (306) 586 4242, +1 (306) 359 1200
CAMPUS 02 Fachhochschule der Wirtschaft,FH CAMPUS 02, Körblergasse 126 Graz  8010 Styria,1996,Don't stop thinking about tomorrow!,5183,42, +43 (316) 6002 0, +43 (316) 6002 1221
Campus Adventiste du Salève,," 33, Chemin du Perouzet Collonges-sous-Saleve  74160 Auvergne-Rhone-Alpes",1921,Apprendre pour Servir,9914,230, +33 (0)4 50 87 68 00, +33 (0)4 50 43 65 80
Can Tho University,CTU," 3/2 Street, Xuan Khanh Ward, Ninh Kieu District Can Tho  92000 Mekong Delta",1966,Consensus Devotion Quality Innovation,3333,4, +84 292 383 2663, +84 292 383 8474
Canadian Mennonite University,CMU, 500 Shaftesbury Boulevard Winnipeg  R3P 2N2 Manitoba,2000,Find Your Place,4045,76, +1 (204) 487 3300, +1 (204) 487 3858
Canadian University of Bangladesh,CUB," Plot No. 99, Block C, Road 11, Banani Dhaka  1213 Dhaka",2015,None,10953,79, +880 (17070) 70280-84,880
Canadian University of Dubai,CUD, PO Box 117781 Dubai   Dubai,2006,Your portal to Canadian education,7837,22, +971 (4) 321 9090, +971 (4) 321 1991
Çanakkale Onsekiz Mart Üniversitesi,ÇOMÜ," Terzioglu Kampüsü, Rektörlük Binasi, A Blok Merkez Canakkale  17020 Canakkale",1992,None,2467,36, +90 (286) 218 0607, +90 (286) 212 8813
Cangzhou Normal University,,  Cangzhou   Hebei,1958,None,12654,885,86,86
Canisius College,Canisius, 2001 Main Street Buffalo  14208-1098 New York,1870,Where leaders are made,1694,651, +1 (716) 888 2200, +1 (716) 888 2525
Çankaya Üniversitesi,CU," skisehir Yolu 29. Km, Yukariyurtçu Mahallesi Mimar Sinan Caddesi No:4 Ankara  06790 Ankara",1997,None,2845,41, +90 (312) 233 1000, +90 (312) 233 1024
Çankiri Karatekin Üniversitesi,CKU," Uluyazi Kampüsü IMKB Binasi, Uluyazi Cankiri  18100 Cankiri",2007,Güler yüzlü bir üniversite,4446,92, +90 (376) 213 2626, +90 (376) 212 0422
Canterbury Christ Church University,, North Holmes Road Canterbury  CT1 1QU South East England,2005,None,1578,109, +44 (1227) 767 700, +44 (1227) 786 773
Cape Breton University,CBU, PO Box 5300 Sydney  B1P 6L2 Nova Scotia,1974,Experience the Possibilities,2369,68, +1 (902) 539 5300, +1 (902) 562 0119
Cape Coast Technical University,CCTU, PO Box AD 50 Cape Coast   Central Region,1986,None,10998,35, +233 (42) 33090, +233 (42) 37428
Cape Peninsula University of Technology,CPUT, PO Box 652 Cape Town  8000 Western Cape,2005,Creating Futures,1595,11, +27 (21) 959 6230, +27 (21) 951 5617
Capilano University,, 2055 Purcell Way North Vancouver  V7J 3H5 British Columbia,1968,None,1867,61, +1 (604) 990 7914, +1 (604) 983 7576
Capital Medical University,CMU," 10 Xitoutiao, You'anmen Wai, Fengtai District Beijing  100054 Beijing",1960,None,4224,152, +86 (10) 6305 1239, +86 (10) 6305 1239
Capital Normal University,CNU," 105 Xisanhuan Beilu, Haidian District Beijing  100037 Beijing",1954,None,2201,52, +86 (10) 68902792, +86 (10) 6842 8574
Capital University,, 1 College and Main Columbus  43209-2394 Ohio,1830,None,1539,593, +1 (614) 236 6011, +1 (614) 236 6820
Capital University of Economics and Business,CUEB," 2 Jintaili, Chaoyang District Beijing  100026 Beijing",1956,"Focused on Strengthening Values, Building Morals and Strategic Development to improve the quality of life for all people",5334,241, +86 (10) 6508 2666, +86 (10) 6500 6091
Capital University of Physical Education and Sports,CUPES," 11 Beisanhuan Xilu, Haidian District Beijing  100088 Beijing",1956,None,9254,566, +86 (10) 8209 9177, +86 (10) 8209 0592
Capital University of Science and Technology,CUST," Islamabad Expressway, Kahuta Road, Zone-V Islamabad   Islamabad CT",1998,None,9195,94, +92 51-111555666, +92 51-4486705
Capitol Technology University,CTU, 11301 Springfield Road Laurel  20708 Maryland,1927,Educate. Innovate. Inspire.,2238,864, +1 (301) 369 2800, +1 (301) 953 3876
Capitol University,CU, Osmena & Corrales Ext. Cagayan de Oro City  9000 Northern Mindanao,1971,"Progressio Integralis, Pro Deo et Hominibus",11051,129, +63 (88) 856 1165, +63 (88) 856 1272
Capiz State University,CAPSU, Fuentes Drive Roxas City  5800 Western Visayas,2004,None,11986,182, +63 (36) 6515 357, +63 (36) 620 0682
Caraga State University,CSU," Ampayon, Ampayon Butuan City  8600 Caraga Region",2009,None,9727,80, +63 (85) 342 3047, +63 (85) 342 1079
Cardiff Metropolitan University,Cardiff Met, 200 Western Avenue; PO Box 377 Cardiff  CF5 2YB Wales,2011,The most valuable possession is knowledge,1821,112, +44 (29) 2041 6070, +44 (29) 2041 6286
Cardiff University,CU, Newport Road Cardiff  CF10 3AT Wales,1997,None,255,25, +44 (29) 2087 4000, +44 (29) 2087 4000
Cardinal Stritch University,Stritch, 6801 N Yates Road Milwaukee  53217-3985 Wisconsin,1937,Ut probetis potiora,2910,1079, +1 (414) 410 4000, +1 (414) 410 4239
Career Point University,," Tikker Kharwarian, Tehsil- Bhoranj Hamirpur  176 041 Himachal Pradesh",2012,Where Expertise and Experience meet for Excellence,9260,535,91,91
Caribbean Nazarene College,CNC, Sam Boucaud Road Cantaro   ,1951,None,12206,7, +1 (868) 676 8714, +1 (868) 676 2092
Caribbean University,, 167 Avenue Km 21.2 Bayamón  00960-0493 ,1969,We believe in you and your future,8239,23, +1 (787) 780 0070, +1 (787) 785 0101
Caritas University,CAU," Amorji Nike, Emene Enugu  23401 Enugu",2005,Love for Education and Morals,11073,107, +234 (806) 358 9115,234
Carl von Ossietzky Universität Oldenburg,, Ammerländer Heerstrasse 114-118 Oldenburg  26129 Lower Saxony,1973,Offen für neue Wege,562,43, +49 (441) 7980, +49 (441) 798 3000
Carleton College,, One North College Street Northfield  55057-4001 Minnesota,1866,Declaratio Sermonum Tuorum Illuminat,423,176, +1 (507) 222 4000, +1 (507) 646 4204
Carleton University,CU, 1125 Colonel By Drive Ottawa  K1S 5B6 Ontario,1942,Ours the Task Eternal,170,14, +1 (613) 520 2600, +1 (613) 520 3847
Carlos Albizu University,CAU, 151 Tanca Street Corner San Francisco Street Old San Juan San Juan  00902-3711 ,1966,None,4563,8, +1 (787) 725 6500,1
Carlow College,, College Street Carlow   County Carlow,1782,Rescissa Vegetior Assurgit Pruned,8857,27, +353 (59) 915 3200, +353 (59) 914 0258
Carlow University,, 3333 Fifth Avenue Pittsburgh  15213-3165 Pennsylvania,1929,"Ad Superna, non Superba",3027,1112, +1 (412) 578 6000, +1 (412) 578 6668
Carnegie Mellon University,CMU, 5000 Forbes Avenue Pittsburgh  15213-3890 Pennsylvania,1900,My heart is in the work,21,20, +1 (412) 268 2000, +1 (412) 268 6929
Carnegie Mellon University in Qatar,CMU-Q, PO Box 24866 Education City Doha   Ad-Dawhah,2004,My heart is in the work,5416,6, +974 4454 8400,974
Carolina University,CU, 420 S. Broad Street Winston Salem  27101 North Carolina,1945,None,5659,1620, +1 (336) 725 8344, +1 (336) 725 5522
Carroll College,CC, 1601 N Benton Avenue Helena  59625-0002 Montana,1909,Non scholae sed vitae,2809,1049, +1 (406) 447 4300, +1 (406) 447 5461
Carroll University,, 100 N East Avenue Waukesha  53186 Wisconsin,1846,Christo et Litteris,2305,891, +1 (262) 547 1211, +1 (262) 524 2603
Carson-Newman University,C-N, 1646 S Russell Avenue Jefferson City  37760 Tennessee,1851,"Truth, Beauty, Goodness",1562,603, +1 (865) 471 2000, +1 (865) 471 4817
Carthage College,Carthage, 2001 Alford Park Drive Kenosha  53140-1994 Wisconsin,1847,Seeking Truth. Building strength. Inspiring service. Together.,1796,688, +1 (262) 551 8500, +1 (262) 551 5762
Casa College,CASA, 18 Theofani Theodotou Street Nicosia  1160 Nicosia,1997,None,12133,44, +357 (22) 681 882, +357 (22) 662 414
Case Western Reserve University,CWRU, 10900 Euclid Avenue Cleveland  44106 Ohio,1826,Think Beyond the Possible,201,113, +1 (216) 368 2000,1
Caspian State University of Technologies and Engineering,," 14th Microdistrict, 50 Aktau  130003 Mangystau Region",1976,None,7910,40, +7 (7292) 42-57-57, +7 (7292) 42-57-77
Caspian University,CU," 521, Seifullin street Almaty  050000 Almaty",1992,None,9160,53, +7 (727) 250 69 34, +7 (727) 2506930
Castleton University,CU, 62 Alumni Drive Castleton  05735 Vermont,1787,None,3532,1268, +1 (802) 468 5611, +1 (802) 468 5237
Catanduanes State University,CSU, Calatagan Virac  4800 Bicol Region,2012,"Excellence, Commitment and Sustainability",11904,176, +63 (52) 811 1485, +63 (52) 811 1295
Catawba College,, 2300 W Innes Street Salisbury  28144 North Carolina,1851,"Scholarship, Character, Culture, Service",3114,1133, +1 (704) 637 4111, +1 (704) 637 4444
Catholic Institute of Business and Technology,CIBT, PO Box AN 5248 Accra North   Greater Accra,,None,12690,60, +233 (307) 033 547, +233 (302) 400 700
Catholic Kwandong University,CKU, 522 Naegok-dong Gangneung  210-701 Gangwon,1954,Verum Truth,9045,124, +82 (33) 641 1011, +82 (33) 641 1010
Catholic University College of Ghana,CUCG, PO Box 363 Sunyani   Brong-Ahafo,2003,Scientiae Ac Sapientiae Lumen Splendeat,10136,22, +233 (61) 24805,233
Catholic University in Erbil,," 189 district, Ankawa Erbil  44003 Kurdistan",2015,Learners Today Leaders Tomorrow,10528,41, +964 (750) 601 3333,964
Catholic University of Cameroon,CATUC, Boîte Postale 782 Mankon Bamenda   Northwest Region,2010,Fides et Ratio,10983,10, +237 243 072 942,237
Catholic University of Daegu,," 13-13, Hayang-ro Gyeongsan  712-702 North Gyeongsang",1914,"Amare, Servire",8058,104, +82 (53) 850 3114, +82 (53) 850 3168
Catholic University of Daejeon,," 263-3 Shinbang-ri, Jeonui-myeon Yeongi-gun  339-854 South Chungcheong",1992,None,11445,163, +82 (41) 867 8060, +82 (41) 867 8069
Catholic University of Health and Allied Sciences,CUHAS," Bugando Hill, PO Box 1464 Mwanza   Mwanza",1994,Discipline. Diligence. Excellence.,9565,13, +255 (28) 250 0881, +255 (28) 250 2678
Catholic University of Pusan,CUP," 9 Bugok3-dong, Geumjeong-gu Busan  609-757 Busan",1964,None,10214,142, +82 (51) 515 5811, +82 (51) 510 0694
Catholic University of Rwanda,CUR, PO Box 49 Butare   Southern Province,2010,Audi et Aude,12821,18, +250 252 530 893, +250 252 530 627
Catholic University of Zimbabwe,CUZ, PO Box CY 3442 Couseway Harare   Harare,1999,Pro Deo et Sapientia,11167,12, +263 (4) 705 368, +263 (4) 706 911
Caucasus International University,CIU, 73 Chargali Street Tbilisi  0141 Tbilisi,1995,We Make Your Future,9394,20, +995 (32) 261 1298, +995 (32) 294 5992
Caucasus University,CU," 1, Paata Saakadze Street Tbilisi  0102 Tbilisi",2004,Studium Pretium Libertates,7324,8, +995 (32) 237 7777, +995 (32) 237 7777
Cavendish University Uganda,CUU," Nsambya Plot 1469 Ggaba Road, Opposite American Embassy Kampala  33145 Central Region",2008,Educare Mundum!,10231,18, +256 (414) 531 700, +256 (312) 265 679
Cavendish University Zambia,CUZ," Great North Road Campus, Plot 4302, Corner of Great North and Washama Road, Villa Elizabetha Lusaka  10101 Lusaka",2004,Success Begins at Cavendish University,10169,7, +260 (211) 387 600 / 601,260
Cavite State University,CvSU, Bancod Indang  4122 Calabarzon,1998,"Truth, Excellence, Service",10147,95, +63 (46) 415 0010, +63 (46) 415 0012
Cazenovia College,, 22 Sullivan Street Cazenovia  13035 New York,1824,None,4107,1410, +1 (800) 654 3210, +1 (315) 655 4143
CBS International Business School,CBS, Hardefuststrasse 1 Köln  50677 North Rhine-Westphalia,1993,Creating tomorrow,4158,216, +49 (221) 9318 0931, +49 (221) 9318 09720
CCN University of Science and Technology,CCNust," Chowdhury Estate, CCN Road, Kotbari Comilla   Chittagong",2013,None,12617,121, +880 (1796) 529 982,880
Cebu Doctors' University,CDU," 1 Dr. P. V. Larrazabal Jr. Avenue, North Reclamation Mandaue City  6014 Central Visayas",1973,Primum Homo Esto,9714,79, +63 (32) 238 8333, +63 (32) 238 8764
Cebu Institute of Medicine,CIM, 79 F. Ramos Street Cebu City  6000 Central Visayas,1957,Physician with a Heart,11995,184, +63 (32) 253 3124, +63 (32) 253 9127
Cebu Institute of Technology,CIT University, Natalio Bacalso Avenue Cebu City  6000 Central Visayas,1946,Virtue in Science and Technology,10293,100, +63 (32) 261 7741,63
Cebu Normal University,CNU, Osmeña Boulevard Cebu City  6000 Central Visayas,1902,Quality with Integrity,9622,75, +63 (32) 253 9611, +63 (32) 254 1130
Cebu Technological University,CTU," R. Palma Street, M.J. Cuenco Avenue Cebu City  6000 Central Visayas",2009,None,9741,82, +63 (32) 412-1399, +63 (32) 256-2657
CECOS University,CU," Phase 6, Hayatabad Peshawar   Khyber Pakhtunkhwa",2001,Engineering your Career,9099,90, +92 (91) 586 0291, +92 (91) 586 0294
Cedar Crest College,, 100 College Drive Allentown  18104-6196 Pennsylvania,1867,"Religio, Libertas et Scientia",3041,1117, +1 (800) 360 1222, +1 (610) 437 5955
Cedarville University,, 251 N. Main Street Cedarville  45314-0601 Ohio,1887,Hearts for God. Minds for Truth. Friends for Life. Service for Eternity.,1250,487, +1 (937) 766 7700, +1 (937) 766 2760
Centar za multidisciplinarne studije u Tuzli,CMS, Vjekoslava Tunjica 15 Tuzla  75000 Tuzla Canton,,None,Un,Un, +387 (35) 369 540, +387 (35) 369 544
Centenary College of Louisiana,, 2911 Centenary Boulevard Shreveport  71134-1188 Louisiana,1825,Labor Omnia Vincit,2483,943, +1 (318) 869 5011, +1 (318) 841 7266
Centenary University,CU, 400 Jefferson Street Hackettstown  07840 New Jersey,1867,None,4248,1430, +1 (908) 852 1400, +1 (908) 850 9508
Central Agricultural University,CAU," Iroisemba, PB No. 23, Lamphelpat Imphal  795 004 Manipur",1993,None,9447,566, +91 (385) 241 5933, +91 (385) 241 0414
"Central America Health Sciences University, Belize Medical College",CAHSU, 13 1/2 mls N. Hgwy Belize City   Belize,1996,None,9001,3, +501 225 4288, +501 225 4289
Central Baptist College,CBC, 1501 College Avenue Conway  72034 Arkansas,1952,None,4741,1516, +1 (501) 329 6872, +1 (501) 329 2941
Central China Normal University,CCNU, 100 Luoyu Avenue Wuhan  430079 Hubei,1903,Leading people to innovations,1520,33, +86 (27) 8767 3048, +86 (27) 8787 5696
Central Christian College of Kansas,, 1200 S Main McPherson  67460-5740 Kansas,1884,Christ-Centered Education for Character,5221,1573, +1 (620) 241 0723,1
Central Christian College of the Bible,CCCB, 911 E Urbandale Drive Moberly  65270-1997 Missouri,1957,True Believers. Real Leaders,7534,1711, +1 (660) 263 3900, +1 (660) 263 3936
Central College,, 812 University Pella  50219 Iowa,1853,None,2351,900, +1 (877) 462 3687, +1 (641) 628 5316
Central Colleges of the Philippines,CCP," 52, Aurora Boulevard Quezon City  1100 National Capital Region",1954,None,10424,103, +63 (2) 715 51 70, +63 (2) 715 0848
Central Connecticut State University,CCSU, 1615 Stanley Street New Britain  06050 Connecticut,1849,None,860,340, +1 (860) 832 3200, +1 (860) 832 2522
Central Conservatory of Music,," 43 Baojiajie, Xicheng District Beijing  100031 Beijing",1950,None,3161,91, +86 (10) 6641 3202, +86 (10) 6641 3202
Central Institute of Fisheries Education,CIFE," Panch Marg, Yari Road ,Versova Andheri(W) Mumbai  400 061 Maharashtra",1989,None,8381,422, +91 (22) 2636 1446, +91 (22) 2636 1573
Central Institute of Higher Tibetan Studies,CIHTS," Mavaiya Road, PO Sarnath Varanasi  221 007 Uttar Pradesh",1967,None,8981,508, +91 (542) 258 6337,91
Central Kazakhstan Academy,CKA," st. Pichugin, 259 Karaganda  100000 Karaganda Region",,None,11704,92, +7 (7212) 47-80-07,7
Central Luzon State University,CLSU, Maharlika Highway Science City of Muñoz  3120 Central Luzon,1907,Excellent Service to People and Society,7840,35, +63 (44) 456 0107, +63 (44) 456 0107
Central Methodist University,CMU, 411 Central Methodist Square Fayette  65248-1198 Missouri,1854,None,2185,842, +1 (660) 248 3391, +1 (660) 248 2287
Central Michigan University,CMU, 1200 South Franklin Street Mount Pleasant  48859 Michigan,1892,"Sapientia, Virtus, Amicitia",644,257, +1 (989) 774 4000, +1 (989) 774 7267
Central Mindanao University,CMU," University Town, Musuan, Bukidnon Maramag  8710 Northern Mindanao",1910,The Academic Paradise of the South,8040,37, +63 (88) 356 1910, +63 (88) 356 1912
Central Penn College,Central Penn," 600 Valley Road, PO Box 309 Summerdale  17093-0309 Pennsylvania",1881,Your bridge to success,4389,1457, +1 (800) 759 2727, +1 (717) 732 5254
Central Philippine Adventist College,CPAC, Alegria Murcia  6129 Western Visayas,1981,In the World but Not of the World,12184,192, +63 (34) 710 0307,63
Central Philippine University,CPU," Lopez Jaena Street, Jaro Iloilo City  5000 Western Visayas",1905,Scientia et Fides,6784,24, +63 (33) 329 1971, +63 (33) 320 3685
Central Queensland University,CQU, Bruce Highway North Rockhampton  4702 Queensland,1967,Doctrina Perpetua,949,32, +61 (0)7 4930 9777, +61 (0)7 4936 1691
Central South University,CSU," Lushan South Road, Yuelu District Changsha  410078 Hunan",1914,None,1210,27, +86 (731) 8887 7515, +86 (731) 8871 0136
Central South University of Forestry and Technology,CSUFT," Furong South Road, Tianxin District Changsha   Hunan",1958,None,8673,504,86,86
Central State University,, 1400 Brush Row Road Wilberforce  45384-1004 Ohio,1887,None,3242,1184, +1 (937) 376 6011, +1 (937) 376 6138
Central Taiwan University of Science and Technology,CTUST," No. 666, Buzih Road, Beitun District Taichung City  40601 Taichung",1966,"Loyalty, Trust, Sincerity and Respect",6011,84, +886 (4) 2239 1647, +886 (4) 2239 1697
Central University,CUC, PO Box 2305 Tema   Greater Accra,1997,"Faith, Integrity and Excellence",8985,12, +233 (28) 9546164/5,233
Central University of Andhra Pradesh,CUAP," JNTU Road, Chinmaya Nagar, Prasannaya Palli Anantapur  515 002 Andhra Pradesh",2019,Vidya Dadati Vinayam,12366,864,91,91
Central University of Finance and Economics,CUFE," 39 Xueyuan Nanlu, Haidan District Beijing  100081 Beijing",1949,"Loyalty, Unity, Truth, Innovation",3297,96, +86 (10) 6228 8335, +86 (10) 6228 9093
Central University of Gujarat,CUG, Sector 30 Gandhinagar  382 030 Gujarat,2009,None,8929,503, +91 (79) 2326 0076, +91 (79) 2326 0076
Central University of Haryana,CUH," State Highway 17, Jant-Pali Mahendragarh  123 031 Haryana",2009,Education is the unrivalled treasure of all,8080,383, +91 (1282) 255 002,91
Central University of Himachal Pradesh,CUHP, PO Box 21 Kangra  176 215 Himachal Pradesh,2009,None,8690,461, +91 189 222 9330,91
Central University of Jammu,CUJ, Rahya Suchani Jammu  181 143 Jammu and Kashmir,2009,"Knowledge refines, purifies and sharpens the mind",8376,418, +91 (1923) 249658, +91 (1923) 249658
Central University of Jharkhand,CUJ," Ratu Lohardga Road, Brambe Ranchi  835 205 Jharkhand",2009,Knowledge to Wisdom,7680,343, +91 (6531) 224 163, +91 (6531) 224 160
Central University of Karnataka,CUK," Kadaganchi, Aland Road Gulbarga  585 367 Karnataka",2009,None,8927,501, +91 (8472) 272 066,91
